info: () => {
  return format(new Date(), "yyyy-MM-dd HH:mm:ss:SSS");
} | 36ca5a40-b854-462c-b84f-a74ee0ac01dc | studentsController | getStudent | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:38:727 | d108972e-de8a-4e7e-bb93-b06ece244b87 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:38:729 | d108972e-de8a-4e7e-bb93-b06ece244b87 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:38:730 | d108972e-de8a-4e7e-bb93-b06ece244b87 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:38:736 | d108972e-de8a-4e7e-bb93-b06ece244b87 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:38:767 | d108972e-de8a-4e7e-bb93-b06ece244b87 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:54:803 | a4149dbb-249b-4f52-98e9-e43cf836940f | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:54:805 | a4149dbb-249b-4f52-98e9-e43cf836940f | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:54:806 | a4149dbb-249b-4f52-98e9-e43cf836940f | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:56:985 | a4149dbb-249b-4f52-98e9-e43cf836940f | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:57:045 | a4149dbb-249b-4f52-98e9-e43cf836940f | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:30:01:473 | b0b5a6ff-c3a2-4d14-adc0-39f33bc7eaad | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:30:01:474 | b0b5a6ff-c3a2-4d14-adc0-39f33bc7eaad | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:30:01:475 | b0b5a6ff-c3a2-4d14-adc0-39f33bc7eaad | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:30:03:537 | b0b5a6ff-c3a2-4d14-adc0-39f33bc7eaad | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:30:03:595 | b0b5a6ff-c3a2-4d14-adc0-39f33bc7eaad | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:44:594 | 8d6e2b55-6c2c-4832-bbdc-696cfa662578 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:44:596 | 8d6e2b55-6c2c-4832-bbdc-696cfa662578 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:44:597 | 8d6e2b55-6c2c-4832-bbdc-696cfa662578 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:44:612 | 8d6e2b55-6c2c-4832-bbdc-696cfa662578 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:44:660 | 8d6e2b55-6c2c-4832-bbdc-696cfa662578 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:48:191 | 2c0d2c51-e188-4df6-ab19-441a345aade6 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:48:193 | 2c0d2c51-e188-4df6-ab19-441a345aade6 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:48:194 | 2c0d2c51-e188-4df6-ab19-441a345aade6 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:48:198 | 2c0d2c51-e188-4df6-ab19-441a345aade6 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:48:247 | 2c0d2c51-e188-4df6-ab19-441a345aade6 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:49:847 | 2113320e-26d0-48f6-b7fc-404d3beaf191 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:49:848 | 2113320e-26d0-48f6-b7fc-404d3beaf191 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:49:849 | 2113320e-26d0-48f6-b7fc-404d3beaf191 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:49:854 | 2113320e-26d0-48f6-b7fc-404d3beaf191 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:49:887 | 2113320e-26d0-48f6-b7fc-404d3beaf191 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:50:456 | 8a66b27f-6173-4e25-8a7f-e38b6436c9ae | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:50:459 | 8a66b27f-6173-4e25-8a7f-e38b6436c9ae | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:50:460 | 8a66b27f-6173-4e25-8a7f-e38b6436c9ae | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:50:467 | 8a66b27f-6173-4e25-8a7f-e38b6436c9ae | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:50:503 | 8a66b27f-6173-4e25-8a7f-e38b6436c9ae | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:086 | e537a0de-7af5-44e0-9076-1c345648bc62 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:088 | e537a0de-7af5-44e0-9076-1c345648bc62 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:089 | e537a0de-7af5-44e0-9076-1c345648bc62 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:093 | e537a0de-7af5-44e0-9076-1c345648bc62 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:123 | e537a0de-7af5-44e0-9076-1c345648bc62 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:957 | 94ae3386-78b8-4a99-bf4a-bbdc4d0fb8dc | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:959 | 94ae3386-78b8-4a99-bf4a-bbdc4d0fb8dc | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:959 | 94ae3386-78b8-4a99-bf4a-bbdc4d0fb8dc | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:963 | 94ae3386-78b8-4a99-bf4a-bbdc4d0fb8dc | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:51:996 | 94ae3386-78b8-4a99-bf4a-bbdc4d0fb8dc | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:52:553 | 42754a65-91d4-4549-9b84-2cb7460ee1a7 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:52:555 | 42754a65-91d4-4549-9b84-2cb7460ee1a7 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:52:556 | 42754a65-91d4-4549-9b84-2cb7460ee1a7 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:52:560 | 42754a65-91d4-4549-9b84-2cb7460ee1a7 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:52:593 | 42754a65-91d4-4549-9b84-2cb7460ee1a7 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:53:095 | d3af42db-31ef-40d9-806c-1ab2fa0a0e45 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:53:096 | d3af42db-31ef-40d9-806c-1ab2fa0a0e45 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:53:097 | d3af42db-31ef-40d9-806c-1ab2fa0a0e45 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:53:101 | d3af42db-31ef-40d9-806c-1ab2fa0a0e45 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:31:53:133 | d3af42db-31ef-40d9-806c-1ab2fa0a0e45 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:31:53:514 | 78694fa7-be73-496f-8c7a-08cebbd2b36a | studentsController | generateIdCards | {} {"service":"atul-assigment"}
